week_n,year,Temp,SpCond,Sal,DO_Pct,DO_mgl,Depth,cDepth,pH,Turb,ChlFluor,ATemp,RH,BP,WSpd,MaxWSpd,Wdir,SDWDir,TotPAR,TotPrcp
16,2006,14.753571428571428,0.3854464285714286,0.2,91.97291666666666,9.299107142857142,0.26767857142857143,NA,8.283035714285715,2.3958333333333335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,2007,11.226289926289926,0.2558153846153846,0.1,98.28614008941878,11.50610119047619,0.4878527607361963,NA,7.632586558044807,3.8641975308641974,NA,9.952529761904762,64.81845238095238,1006.4136904761905,0.83125,NA,198.58035714285714,NA,299.5672619047619,0.0869047619047619
16,2008,14.021577380952381,0.3470982142857143,0.2,105.27380952380952,10.860416666666667,0.35544642857142855,NA,8.051488095238096,2.1937406855439643,NA,13.122470238095238,49.16220238095238,1018.5535714285714,0.6367559523809524,1.4077380952380953,181.52083333333334,19.867559523809526,409.3436011904762,0
16,2009,11.877380952380953,0.3752232142857143,0.2,102.47157738095238,11.048958333333333,0.45029761904761906,NA,8.095684523809524,3.9375,NA,11.200744047619047,58.43154761904762,1014.3244047619048,0.7114583333333333,1.9691964285714285,188.52232142857142,42.04017857142857,NA,0.030357142857142857
16,2010,12.392708333333333,0.35389880952380953,0.2,102.20193452380953,11.497619047619049,0.1970386904761905,NA,8.318479880774962,2.7168405365126675,NA,10.477678571428571,68.01785714285714,1009.4166666666666,0.8428571428571429,2.0870535714285716,180.94196428571428,35.080357142857146,250.0251488095238,0.010416666666666666
16,2011,10.003571428571428,0.2550297619047619,0.11488095238095239,100.33407738095238,11.333333333333334,0.5926488095238095,0.5623065476190476,7.909672619047619,NA,NA,7.598363095238096,72.47767857142857,1016.0342261904761,1.3980654761904763,3.106547619047619,201.00892857142858,45.495535714285715,NA,0.08407738095238095
16,2012,16.119940476190475,0.41910714285714284,0.2,83.63764880952381,8.24389880952381,0.16385416666666666,0.15727678571428572,7.902232142857143,2.3660714285714284,NA,16.945089285714285,56.11904761904762,1013.6577380952381,0.915625,2.6245535714285713,187.6577380952381,53.09375,383.61463046757166,0.008035714285714285
16,2013,11.916517857142857,0.3275595238095238,0.16830357142857144,96.42842261904762,10.400892857142857,0.3385416666666667,0.25117559523809524,7.93422619047619,10.15592203898051,NA,10.923958333333333,61.80680061823802,1021.7366071428571,1.0282738095238095,2.8998511904761903,191.63839285714286,51.748511904761905,307.6840840840841,0.03854166666666667
16,2014,10.673958333333333,0.30001488095238094,0.15818452380952383,102.08035714285714,11.345684523809524,0.5013392857142858,0.3969047619047619,8.032142857142857,6.711309523809524,2.985267857142857,8.422172619047618,49.76488095238095,1023.40625,0.9160714285714285,2.2976190476190474,175.47470238095238,34.32886904761905,380.8540178571429,0.0013392857142857143
16,2015,12.920982142857143,0.33061011904761906,0.17589285714285716,95.77559523809524,10.099702380952381,0.3601190476190476,0.35781250000000003,8.044940476190476,5.221388367729831,3.4613095238095237,12.378869047619048,62.276785714285715,1013.2306547619048,0.8522321428571429,2.1717261904761904,180.25892857142858,29.532738095238095,311.8883830455259,NA
16,2016,13.460357675111773,0.396795827123696,0.2,98.91117734724293,10.271385991058121,0.3141579731743666,0.21384500745156484,8.299105812220565,1.9433681073025335,2.4248882265275706,12.891964285714286,42.572916666666664,1023.0223214285714,0.6474702380952381,1.709672619047619,170.74107142857142,27.773809523809526,419.1610119047619,0
16,2017,14.401190476190477,0.359375,0.2,100.0735119047619,10.20639880952381,0.49575892857142856,0.45486607142857144,8.092410714285714,4.84375,4.355357142857143,13.591517857142858,68.59375,1017.0892857142857,0.8452380952380952,2.38125,143.8764880952381,33.14732142857143,273.0014880952381,0.029166666666666667
16,2018,7.081696428571429,0.29129464285714285,0.14568452380952382,97.93556547619048,11.863095238095237,0.5474553571428571,0.5424107142857143,8.019791666666666,23.21577380952381,6.359821428571428,5.589136904761904,66.5610119047619,1013.5044642857143,1.0842261904761905,2.309970238095238,175.4389880952381,24.952380952380953,278.7924107142857,0.06681547619047619
16,2019,13.208779761904761,0.3245684523809524,0.17946428571428572,97.23571428571428,10.207291666666666,0.5282886904761904,NA,8.026041666666666,8.575892857142858,3.3436011904761904,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,2020,9.318303571428572,0.30376488095238097,0.1549107142857143,99.85252976190476,11.459970238095238,0.4324518388791594,0.44784588441330997,8.009821428571428,9.025297619047619,NA,5.789434523809524,60.342261904761905,1009.6994047619048,0.9901785714285715,2.426934523809524,170.10267857142858,33.41220238095238,285.02202380952383,0.0010416666666666667
16,2021,10.90014880952381,0.3142261904761905,0.16666666666666669,98.26339285714286,10.85922619047619,NA,NA,7.831547619047619,8.464285714285714,NA,7.910863095238096,72.47470238095238,1006.9449404761905,0.89375,1.9754464285714286,173.32291666666666,29.367559523809526,223.83095238095237,0.02886904761904762
17,2002,9.554464285714285,0.3398511904761905,0.18184523809523812,99.16696428571429,11.310416666666667,0.28583333333333333,NA,8.105952380952381,8.99702380952381,NA,7.026488095238095,68.92261904761905,1015.4821428571429,0.8803571428571428,NA,177.2797619047619,NA,NA,0.07559523809523809
17,2003,12.548809523809524,0.34270833333333334,0.18095238095238098,100.0297619047619,10.644345238095237,0.1375,NA,8.227083333333333,1.3671641791044775,NA,12.411309523809523,59.48809523809524,1009.0833333333334,1.1464285714285714,NA,193.55357142857142,NA,312.0988095238095,0.01994047619047619
17,2004,12.761607142857143,0.32705357142857144,0.1824404761904762,104.46488095238095,11.075595238095238,0.3319940476190476,NA,8.202380952380953,6.613095238095238,NA,10.885714285714286,68.26785714285714,1015.0297619047619,1.1642857142857144,2.842559523809524,196.1577380952381,46.44345238095238,318.75678571428574,0.06190476190476191
17,2005,12.222321428571428,0.36797619047619046,0.2,99.57678571428572,10.668154761904763,NA,NA,8.233630952380953,7.271641791044776,NA,10.538988095238095,73.72619047619048,1003.5178571428571,1.1639880952380952,2.8261904761904764,173.55059523809524,37.833333333333336,276.33639455782316,0.05654761904761905
17,2006,11.716369047619047,0.2806547619047619,0.13541666666666669,88.74404761904762,9.60952380952381,0.5021130952380952,NA,8.08095238095238,15.056547619047619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,2007,14.046130952380953,0.29175595238095237,0.1130952380952381,98.69151785714286,10.17797619047619,0.3564434523809524,NA,7.772081218274112,2.9151785714285716,NA,13.45029761904762,67.54761904761905,1011.8139880952381,0.7303571428571428,NA,200.4047619047619,NA,248.11502976190476,0.03363095238095238
17,2008,17.082886904761907,0.3746875,0.19955357142857144,98.81294642857142,9.498363095238096,0.3192857142857143,NA,8.020982142857143,3.1611940298507464,NA,15.339880952380952,52.47172619047619,1018.3943452380952,0.8520833333333333,2.039732142857143,185.38244047619048,36.510416666666664,322.35818452380954,0.05758928571428571
17,2009,16.53779761904762,0.37328869047619045,0.2,101.46651785714286,9.957440476190476,0.4761755952380952,NA,7.83991935483871,2.2483552631578947,NA,17.820535714285715,51.34375,1019.3705357142857,1.3183035714285714,3.0151785714285713,216.0297619047619,38.76636904761905,NA,8.928571428571428e-4
17,2010,12.697916666666666,0.36654761904761907,0.2,95.40818452380952,10.114136904761905,0.13330357142857144,NA,8.260863095238095,3.1175595238095237,NA,10.379940119760478,65.55838323353294,1002.5374251497007,1.0486526946107784,2.445059880239521,194.22155688622755,30.067365269461078,465.56410256410254,0.033832335329341316
17,2011,14.25610119047619,0.27852678571428574,0.1,100.2797619047619,10.347767857142857,0.5380149812734083,0.4958426966292135,7.911904761904762,11.55940594059406,NA,14.704166666666667,83.83184523809524,1011.9776785714286,0.8083333333333333,2.3561011904761906,186.3139880952381,44.773809523809526,NA,0.06577380952380953
17,2012,11.230059523809524,0.32479166666666665,0.16428571428571428,91.31130952380953,10.04642857142857,0.22575892857142857,0.30561011904761903,7.820089285714285,12.802985074626866,NA,7.847470238095238,70.50744047619048,1005.0580357142857,1.094345238095238,2.99375,209.30208333333334,50.407738095238095,243.9311011904762,0.07559523809523809
17,2013,13.245238095238095,0.35038690476190476,0.2,96.52574404761904,10.098214285714286,0.26895833333333335,0.1789136904761905,7.973853989813243,8.475961538461538,NA,10.784970238095237,61.308035714285715,1022.0044642857143,0.8325892857142857,1.9910714285714286,199.51339285714286,35.58779761904762,360.7539611360239,0.0014880952380952382
17,2014,12.01875,0.3547619047619047,0.2,102.20029761904762,11.001488095238095,0.2403422619047619,0.24885416666666668,8.163690476190476,2.324404761904762,6.345156482861401,9.842708333333333,61.010416666666664,1012.1488095238095,0.7633928571428571,2.0796130952380953,174.90625,31.958333333333332,276.08611940298505,0.019940476190476192
17,2015,10.66875,0.32532738095238095,0.17886904761904762,99.07931547619047,11.00907738095238,0.24214285714285716,0.3162797619047619,8.222470238095237,6.162202380952381,2.9145833333333333,9.594940476190477,52.075892857142854,1005.5863095238095,1.1364583333333333,2.7078869047619047,211.20089285714286,33.32142857142857,362.2351598173516,0
17,2016,14.643303571428572,0.38828869047619047,0.2,93.47217261904761,9.491517857142858,0.2302232142857143,0.240625,8.094047619047618,4.8273809523809526,3.3105654761904764,12.523214285714285,56.53422619047619,1011.9598214285714,0.3828869047619048,1.311904761904762,155.26636904761904,32.27827380952381,324.7965773809524,0.026488095238095238
17,2017,15.143154761904762,0.3392857142857143,0.2,99.58675595238095,10.01517857142857,0.48123511904761906,0.4715922619047619,8.065029761904762,5.191964285714286,5.413839285714285,15.405952380952382,73.24404761904762,1013.9642857142857,0.41770833333333335,1.330654761904762,153.65029761904762,23.904761904761905,265.5697916666667,0.021726190476190475
17,2018,12.574702380952381,0.3299404761904762,0.18601190476190477,98.4,10.465029761904761,0.48132440476190474,0.469702380952381,8.16904761904762,13.00297619047619,5.989602446483181,11.52842261904762,71.77529761904762,1014.1622023809524,0.6700892857142857,1.6808035714285714,144.4717261904762,21.116071428571427,284.91785714285714,0.049702380952380956
17,2019,14.024851190476191,0.3380505952380952,0.1775297619047619,96.4985119047619,9.98125,0.43761904761904763,NA,8.050297619047619,10.336309523809524,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,2020,8.738541666666666,0.3351934523809524,0.17797619047619048,101.17351190476191,11.770833333333334,0.3255208333333333,0.32967164179104474,8.124404761904762,8.77827380952381,NA,6.653283582089553,66.8223880597015,1012.5388059701493,1.001492537313433,2.20910447761194,167.82089552238807,31.774626865671642,257.35567164179105,0.0026865671641791047
17,2021,12.711904761904762,0.36358630952380955,0.2,97.85729166666667,10.389583333333333,NA,NA,8.004315476190476,3.7940298507462686,NA,12.217857142857143,57.392857142857146,1009.9627976190476,0.9078869047619048,2.0203869047619047,184.81994047619048,24.91220238095238,315.81041666666664,0.027232142857142858
18,2002,11.580654761904762,0.26526785714285717,0.10357142857142858,102.07797619047619,11.117261904761905,0.3356547619047619,NA,8.034821428571428,6.925595238095238,NA,11.25223880597015,63.77313432835821,1012.6955223880597,1.0782089552238805,NA,185.0597014925373,NA,NA,0.01791044776119403
18,2003,14.322089552238806,0.3834626865671642,0.2,95.97844311377246,9.807784431137724,0.37650746268656715,NA,8.326567164179105,3.4149253731343285,NA,12.740773809523809,63.36309523809524,1015.4910714285714,0.8946428571428572,NA,176.8720238095238,NA,277.37916666666666,0.012797619047619047
18,2004,15.83125,0.34791666666666665,0.2,105.04791666666667,10.432440476190477,0.2536309523809524,NA,8.240773809523809,2.8958333333333335,NA,15.602976190476191,63.291666666666664,1014.5744047619048,1.1773809523809524,3.4089285714285715,181.58630952380952,52.48809523809524,375.00036496350367,0.022916666666666665
18,2005,11.939583333333333,0.37714285714285717,0.2,105.33333333333333,11.348511904761905,NA,NA,8.325,5.470059880239521,NA,9.380059523809523,71.72916666666667,1018.1547619047619,0.6616071428571428,1.5440476190476191,159.29761904761904,25.300595238095237,311.9317518248175,0.011011904761904761
18,2006,15.501785714285715,0.3469642857142857,0.2,99.47619047619048,9.910714285714286,0.3026190476190476,NA,8.477678571428571,3.068452380952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2007,14.42485119047619,0.3149702380952381,0.1724702380952381,104.2376488095238,10.62455357142857,0.3244047619047619,NA,NA,2.174107142857143,NA,13.082440476190476,48.83482142857143,1016.0610119047619,1.059970238095238,NA,198.8764880952381,NA,418.5016369047619,0.0040178571428571425
18,2008,11.521428571428572,0.29523809523809524,0.15729166666666666,94.95416666666667,10.345982142857142,0.43813988095238093,NA,7.971577380952381,9.041728763040238,NA,9.646567164179105,71.53582089552239,1014.4865671641791,0.6144776119402985,1.6180597014925373,172.1731343283582,32.58358208955224,221.44298507462688,0.037014925373134326
18,2009,14.864285714285714,0.4147619047619047,0.2,91.67180043383948,10.663244047619047,0.3703571428571429,NA,8.074407582938388,2.374407582938389,NA,13.24375,77.875,1015.875,0.5038690476190476,1.5668154761904762,170.56994047619048,35.382440476190474,NA,0.020982142857142855
18,2010,17.044642857142858,0.38779761904761906,0.2,82.92693452380952,8.04732142857143,0.1243154761904762,NA,8.038392857142858,2.6373134328358208,NA,18.571875,65.4077380952381,1006.5327380952381,0.6370535714285714,1.8505952380952382,168.76934523809524,41.40327380952381,NA,0.008035714285714285
18,2011,14.705505952380953,0.3011904761904762,0.1474702380952381,101.50639880952382,10.304315476190476,NA,NA,7.897916666666666,6.017857142857143,NA,13.244791666666666,63.17113095238095,1016.514880952381,0.8071428571428572,2.2764880952380953,182.73065476190476,45.055059523809526,NA,0.03556547619047619
18,2012,13.275297619047619,0.3728422619047619,0.2,89.11875,9.330059523809524,0.23805059523809524,0.1967559523809524,7.816220238095238,5.2038690476190474,NA,12.46875,72.01488095238095,1017.1294642857143,0.6473214285714286,1.9166666666666667,189.82291666666666,46.04613095238095,276.5502976190476,0.014136904761904762
18,2013,16.721577380952382,0.39061011904761905,0.2,86.43467261904762,8.380208333333334,0.26543154761904764,0.1497767857142857,8.053465346534654,1.8613861386138615,NA,14.881845238095238,57.919642857142854,1024.5654761904761,0.6101190476190477,1.3251488095238095,186.57589285714286,26.595238095238095,449.1163173652695,0.0010416666666666667
18,2014,13.13764880952381,0.2999107142857143,0.1556547619047619,99.10818452380953,10.412946428571429,0.36282738095238093,0.3902380952380952,7.978869047619048,10.15327380952381,5.405709342560554,12.509672619047619,65.57291666666667,1010.2589285714286,0.9555059523809524,2.265029761904762,174.56845238095238,23.925595238095237,263.9595202398801,0.05818452380952381
18,2015,17.301190476190477,0.3866815476190476,0.2,92.87053571428571,8.905505952380953,0.24641369047619047,0.22324404761904762,8.326530612244898,5.278273809523809,2.3544642857142857,17.0875,52.99107142857143,1015.3169642857143,0.46577380952380953,1.2568452380952382,162.49553571428572,20.973214285714285,391.76473214285716,0
18,2016,12.323363095238095,0.37629464285714287,0.2,93.73794642857143,10.01607142857143,0.28407738095238094,0.2752232142857143,8.033184523809524,7.617559523809524,3.7296130952380953,10.48422619047619,78.01785714285714,1013.8854166666666,0.3169642857142857,1.2104166666666667,157.4404761904762,24.5625,170.38794642857144,0.03482142857142857
18,2017,14.767559523809524,0.3496279761904762,0.18288690476190478,93.65327380952381,9.498214285714285,0.43947916666666664,0.46605654761904763,7.967410714285714,11.52827380952381,4.504613095238096,13.181845238095239,70.26041666666667,1010.3422619047619,0.6700892857142857,1.965625,139.48511904761904,29.739583333333332,209.2751488095238,0.054464285714285715
18,2018,16.38095238095238,0.3280505952380952,0.17276785714285714,97.34122023809523,9.598363095238096,0.4680803571428572,0.46657738095238094,8.20595238095238,13.077380952380953,NA,17.565773809523808,61.72767857142857,1013.1502976190476,0.8177083333333334,2.1811011904761903,160.3422619047619,31.202380952380953,297.9315476190476,0.019642857142857142
18,2019,12.88764880952381,0.33535714285714285,0.2,97.98482142857142,10.356994047619047,0.35322916666666665,NA,8.075744047619047,8.470238095238095,3.7851190476190477,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2020,13.254910714285714,0.28563988095238096,0.14702380952380953,97.3608630952381,10.226041666666667,0.4979227053140097,0.49794685990338167,7.882142857142857,17.83434650455927,NA,12.96875,64.03125,1010.4315476190476,0.653422619047619,1.943452380952381,167.2842261904762,33.91220238095238,251.75863095238094,0.10684523809523809
18,2021,14.28407738095238,0.2768452380952381,0.13854166666666667,93.99330357142857,9.630059523809523,NA,NA,7.620833333333334,23.83779761904762,NA,13.236458333333333,71.58482142857143,1005.4761904761905,0.7912202380952381,2.0163690476190474,167.29464285714286,28.919642857142858,273.45863095238093,0.08303571428571428
19,2002,15.64077380952381,0.30470238095238095,0.16160714285714287,93.68303571428571,9.310416666666667,0.21139880952380952,NA,8.086011904761905,3.267857142857143,NA,14.158035714285715,64.16964285714286,1017.3660714285714,0.7154761904761905,NA,181.3095238095238,NA,NA,0.06696428571428571
19,2003,14.873809523809523,0.39473214285714286,0.2,92.31164179104478,9.313690476190477,0.25645833333333334,NA,8.216666666666667,4.75,NA,14.355059523809524,75.69940476190476,1006.75,0.6544642857142857,NA,180.83333333333334,NA,225.43511904761905,0.023214285714285715
19,2004,15.748214285714285,0.32586309523809526,0.19910714285714287,102.53184523809524,10.188988095238095,0.22678571428571428,NA,8.141666666666666,3.292537313432836,NA,16.133130699088145,64.80243161094225,1018.1345565749235,0.6948328267477204,2.0221884498480245,178.67477203647417,43.17629179331307,373.7454861111111,0.004863221884498481
19,2005,15.180357142857144,0.40657738095238094,0.2,98.14702380952382,9.87202380952381,NA,NA,8.296130952380953,21.892857142857142,NA,14.446726190476191,56.74702380952381,1015.922619047619,0.8940476190476191,2.6610119047619047,189.94345238095238,49.48511904761905,446.8511627906977,8.928571428571428e-4
19,2006,15.353571428571428,0.366875,0.18839285714285714,89.87440476190476,8.983035714285714,0.29601190476190475,NA,8.242857142857142,18.300911854103344,NA,14.954929577464789,91.59154929577464,1008.5915492957746,0.3436619718309859,1.2225352112676056,192.42253521126761,48.04225352112676,217.8825396825397,0.10985915492957747
19,2007,17.866220238095238,0.32424107142857145,0.1949404761904762,93.61607142857143,8.908482142857142,0.23882440476190475,NA,8.179637096774194,3.955357142857143,NA,17.689520958083833,54.91467065868263,1022.9753086419753,0.7296407185628743,NA,184.08982035928145,NA,406.8332330827068,0.0032934131736526945
19,2008,15.07202380952381,0.3409375,0.2,91.5889880952381,9.217857142857143,0.23857142857142857,NA,8.117113095238095,2.7589285714285716,NA,13.881398809523809,62.848214285714285,1007.3556547619048,0.44895833333333335,1.4638392857142857,176.38839285714286,36.892857142857146,254.87529761904761,0.009077380952380951
19,2009,15.666815476190477,0.3523065476190476,0.19776785714285716,101.9030303030303,15.39077380952381,0.3446875,NA,7.983184523809524,15.819742489270386,NA,15.039583333333333,68.72767857142857,1011.7380952380952,0.7438988095238095,2.0763392857142855,190.41666666666666,34.373511904761905,NA,0.05714285714285714
19,2010,13.310322580645161,0.3964032258064516,0.2,85.5508064516129,8.882886904761905,0.24998387096774194,NA,8.041774193548386,4.911147011308562,NA,10.2375,64.4375,1016.391369047619,0.8586309523809523,2.1366071428571427,186.82738095238096,35.38988095238095,NA,0.03988095238095238
19,2011,15.785394932935917,0.330327868852459,0.19806259314456037,96.17540983606557,9.542324888226528,0.30093023255813955,0.2874418604651163,7.971684053651267,2.9225037257824145,NA,14.835565476190476,63.845238095238095,1013.5863095238095,0.47648809523809527,1.5809523809523809,174.0967261904762,42.589285714285715,NA,0
19,2012,15.76875,0.38261904761904764,0.2,84.79553571428572,8.401488095238095,0.17797619047619048,0.1938690476190476,7.839880952380953,7.650297619047619,NA,14.24375,71.98363095238095,1011.4107142857143,0.5828869047619047,1.5889880952380953,184.86011904761904,38.523809523809526,282.78988095238094,0.029910714285714284
19,2013,17.348809523809525,0.40447916666666667,0.2,73.75595238095238,7.0754464285714285,0.13912202380952382,0.15077380952380953,7.913541666666666,2.8705357142857144,NA,15.278869047619047,78.10923076923076,1011.8348214285714,0.44627976190476193,1.3392857142857142,186.45684523809524,39.177083333333336,229.28388059701493,0.015922619047619047
19,2014,16.632589285714285,0.36098214285714286,0.2,93.16666666666667,9.099553571428572,0.2629464285714286,0.2265625,8.066815476190476,2.6830357142857144,4.379790419161677,16.794940476190476,64.78571428571429,1016.6383928571429,0.5053571428571428,1.4879464285714286,165.81696428571428,25.422619047619047,318.1473841554559,0.009375
19,2015,20.977232142857144,0.4466220238095238,0.2,76.34776785714286,6.8168154761904765,0.22370535714285714,0.18543154761904762,NA,1.6721311475409837,0.9236607142857143,21.270238095238096,60.666666666666664,1016.827380952381,0.6513392857142857,2.388988095238095,178.1592261904762,42.495535714285715,337.84583333333336,0
19,2016,14.251785714285715,0.3570238095238095,0.2,95.01205357142857,9.72172619047619,0.27507440476190476,0.27989583333333334,8.032886904761904,5.723214285714286,3.1867559523809526,13.463541666666666,65.34970238095238,1012.5178571428571,0.5458333333333333,1.515327380952381,163.82886904761904,20.50595238095238,338.6125,0.013541666666666667
19,2017,12.528059701492538,0.2932089552238806,0.15238805970149255,96.48940298507462,10.282985074626867,0.520179104477612,0.5364776119402985,7.911044776119403,15.064179104477612,3.5888059701492536,10.16904761904762,72.56547619047619,1011.3779761904761,0.29657738095238095,1.1421130952380953,118.66369047619048,21.18452380952381,247.16086309523808,0.071875
19,2018,16.311155378486056,0.35561752988047807,0.2,94.9639751552795,9.101636904761905,0.48177018633540375,0.4275776397515528,8.2077639751552791,7.693452380952381,3.571830985915493,14.820386904761905,68.69940476190476,1017.110119047619,0.38839285714285715,1.3364583333333333,140.47767857142858,25.813988095238095,279.63050595238093,0.005208333333333334
19,2019,14.48482142857143,0.34485119047619045,0.18288690476190478,94.82976190476191,9.681696428571428,0.4140029761904762,NA,8.190029761904762,13.21577380952381,3.2842261904761907,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,2020,11.37514880952381,0.331264880952381,0.2,99.09375,10.832142857142857,0.5011494252873563,0.5423645320197045,8.105059523809524,4.117559523809524,NA,8.272619047619047,58.68452380952381,1009.1369047619048,1.2032738095238096,2.6754464285714286,192.9970238095238,26.354166666666668,285.8171130952381,0.02589285714285714
19,2021,13.275446428571428,0.2814732142857143,0.11651785714285715,96.81949404761905,10.14047619047619,NA,NA,7.767857142857143,9.49702380952381,NA,10.822172619047619,68.09821428571429,1014.0714285714286,0.49523809523809526,1.3153273809523809,153.17261904761904,22.28125,288.62142857142857,0.025297619047619048
20,2002,11.6,0.25,0.1,94.92500000000001,10.3,0.3,NA,7.7,31,NA,11.193154761904761,64.3452380952381,1010.1934523809524,1.094345238095238,NA,194.56845238095238,NA,NA,0.04523809523809524
20,2003,14.6375,0.4031547619047619,0.2,94.70089285714286,9.61220238095238,0.26642857142857146,NA,8.20267857142857,2.9523809523809526,NA,14.32767857142857,65.4702380952381,1021.7261904761905,0.42827380952380956,NA,163.04166666666666,NA,357.3235119047619,0
20,2004,20.088988095238093,0.4195833333333333,0.2,88.55505952380952,8.039285714285715,0.09973134328358209,NA,7.968452380952381,3.3154761904761907,NA,19.773511904761904,76.88690476190476,1020.2886904761905,0.6544642857142857,2.126785714285714,189.13988095238096,47.517857142857146,385.82980769230767,0.009226190476190476
20,2005,16.072321428571428,0.4327083333333333,0.2,91.00892857142857,8.95357142857143,NA,NA,8.110416666666667,5.199404761904762,NA,14.910119047619048,62.714285714285715,1013.6220238095239,0.5020833333333333,1.6092261904761904,166.50892857142858,36.86309523809524,427.6234615384615,0.01636904761904762
20,2006,14.446428571428571,0.2893154761904762,0.12113095238095238,93.54464285714286,9.551785714285714,0.3493452380952381,NA,7.978869047619048,75.85015290519878,NA,12.891369047619047,85.50892857142857,1003.3958333333334,0.5330357142857143,1.7491071428571427,172.94345238095238,44.794642857142854,190.1335347432024,0.055357142857142855
20,2007,16.213244047619046,0.3419642857142857,0.2,87.35178571428571,8.585416666666667,0.17153273809523809,NA,NA,4.46865671641791,NA,14.932142857142857,67.86458333333333,1011.5185185185185,0.5821428571428572,NA,174.81696428571428,NA,283.30699404761907,0.02351190476190476
20,2008,14.267113095238095,0.35651785714285716,0.2,90.16830357142857,9.235119047619047,0.2115029761904762,NA,8.143303571428572,4.650297619047619,NA,12.574702380952381,71.30208333333333,1005.2068452380952,0.49955357142857143,1.4586309523809524,172.58482142857142,32.538690476190474,252.66815476190476,0.03556547619047619
20,2009,14.779464285714285,0.31238095238095237,0.15163690476190478,92.31889880952382,9.370982142857143,0.5891815476190476,NA,8.016369047619047,16.218236173393123,NA,14.579315476190477,69.2485119047619,1021.1339285714286,0.4577380952380952,1.6455357142857143,172.1860119047619,38.48363095238095,NA,0.07574404761904761
20,2010,15.24672619047619,0.37360119047619045,0.2,87.17738095238096,8.750595238095238,0.24549107142857143,NA,7.921577380952381,7.052083333333333,NA,15.307886904761904,74.88095238095238,1015.3497023809524,0.46711309523809524,1.4446428571428571,172.9702380952381,33.382440476190474,NA,0.037351190476190475
20,2011,15.162053571428572,0.27089285714285716,0.13630952380952382,96.71934523809524,9.730952380952381,0.5107738095238096,0.5338988095238095,7.866071428571429,26.029850746268657,NA,14.725595238095238,92.99702380952381,1010.6875,0.2623511904761905,0.9138392857142857,186.125,36.96577380952381,NA,0.12872023809523808
20,2012,17.451636904761905,0.36723214285714284,0.2,83.0501488095238,7.946130952380952,0.25444940476190475,0.21772321428571428,7.7837797619047615,24.248704663212436,NA,16.926041666666666,74.02083333333333,1016.672619047619,0.321875,0.9056547619047619,184.0952380952381,34.99702380952381,330.196870342772,0.04181547619047619
20,2013,14.532589285714286,0.41498511904761903,0.2,71.36517857142857,7.2959821428571425,0.14684523809523808,0.12071428571428572,7.831845238095238,3.3154761904761907,NA,14.348214285714286,70.4770642201835,1015.6130952380952,0.44761904761904764,1.4519345238095238,179.20089285714286,39.85863095238095,286.83823088455773,0.004017857142857143
20,2014,17.05029761904762,0.32857142857142857,0.16279761904761905,90.23824404761905,8.736458333333333,0.34953869047619046,0.3022916666666667,7.895386904761905,8.336391437308869,3.7805460750853244,15.819494047619047,70.52380952380952,1017.7247023809524,0.4075892857142857,1.7355654761904762,165.70833333333334,36.37202380952381,238.6979104477612,0.04747023809523809
20,2015,18.019940476190477,0.4621279761904762,0.2,74.9141369047619,7.093154761904762,0.2214308176100629,0.16570754716981131,8.027777777777779,3.7157738095238093,1.2873511904761905,16.587946428571428,71.39434523809524,1018.235119047619,0.30505952380952384,1.3110119047619047,146.9985119047619,28.791666666666668,227.4578869047619,0.03511904761904762
20,2016,15.274553571428571,0.38171130952380955,0.2,89.21026785714285,8.935714285714285,0.23123511904761906,0.23699404761904763,8.02827380952381,4.494047619047619,2.786607142857143,14.103125,62.160714285714285,1012.4241071428571,0.6041666666666666,1.6833333333333333,165.82291666666666,19.520833333333332,286.5309523809524,0.018154761904761906
20,2017,17.583035714285714,0.31467261904761906,0.15952380952380954,94.33690476190476,9.061458333333333,0.4630357142857143,0.4888690476190476,7.983333333333333,8.577380952380953,3.286607142857143,18.919494047619047,61.84077380952381,1010.4166666666666,0.5864583333333333,1.9441964285714286,153.16517857142858,30.001488095238095,387.1235119047619,0.012797619047619047
20,2018,17.058569051580697,0.33362728785357737,0.1767054908485857,92.42379367720466,8.979284649776453,0.5706156405990017,0.5354908485856905,7.909983361064892,16.645305514157972,4.375374376039933,16.682291666666668,79.31696428571429,1016.3690476190476,0.2833333333333333,1.2569940476190475,144.91666666666666,29.004464285714285,250.51369047619048,0.04657738095238095
20,2019,14.55595238095238,0.31351190476190477,0.16666666666666669,94.72306547619047,9.704613095238095,0.35397321428571427,NA,8.158333333333333,10.358630952380953,2.623363095238095,NA,NA,NA,NA,NA,NA,NA,NA,0
20,2020,16.112202380952382,0.3487797619047619,0.2,95.78497023809524,9.46577380952381,0.5680952380952381,0.5081696428571428,8.033630952380953,4.373511904761905,NA,15.259970238095239,60.88095238095238,1018.9925595238095,0.5473214285714286,1.7404761904761905,160.44791666666666,35.88392857142857,365.4638392857143,0.00625
